Mon,Day,DOY,Hour,DOY.h,foF2o,foF2m,SSN,Kp,Dst,TEC
1,19,19,6,19.25,4.47,4,110,0,8,5.97
1,19,19,7,19.29,4.5,5.44,110,0,9,7.55
1,19,19,8,19.33,6.55,7.08,110,0,9,11.73
1,19,19,9,19.38,6.91,8.37,110,0,8,13.71
1,19,19,10,19.42,7.83,9.15,110,0,8,19.07
1,19,19,11,19.46,8.85,9.49,110,0,11,22.9
1,19,19,12,19.5,8.35,9.54,110,0.33,11,20.56
1,19,19,13,19.54,7.91,9.44,110,0.33,12,17.69
1,19,19,14,19.58,7.65,9.25,110,0.33,12,17.92
1,19,19,15,19.62,8.55,8.87,110,0.33,13,17.74
1,19,19,16,19.67,6.2,8.19,110,0.33,11,13.95
1,19,19,17,19.71,6.2,7.26,110,0.33,11,12.34
1,19,19,18,19.75,5.35,6.32,110,0,10,9.93
1,19,19,19,19.79,4.85,5.53,110,0,6,7.9
1,19,19,20,19.83,3.5,4.92,110,0,2,7.17
1,19,19,21,19.88,2.58,4.44,110,0,0,6.54
1,19,19,22,19.92,3.27,4.07,110,0,0,5.76
1,19,19,23,19.96,nan,3.92,110,0,0,nan
1,20,20,0,20,3.3,3.97,133,0,-1,5.81
1,20,20,1,20.04,3.52,4.2,133,0,-1,5.61
1,20,20,2,20.08,3.7,4.29,133,0,2,6.53
1,20,20,3,20.12,3.75,4,133,0,6,6.22
1,20,20,4,20.17,3.6,3.48,133,0,9,4.88
1,20,20,5,20.21,3.85,3.32,133,0,9,5.32
1,20,20,6,20.25,3.8,4.02,133,0.67,7,5.7
1,20,20,7,20.29,4.6,5.47,133,0.67,4,7.36
1,20,20,8,20.33,6.58,7.1,133,0.67,4,10.98
1,20,20,9,20.38,6.01,8.39,133,0.33,1,12.79
1,20,20,10,20.42,8.45,9.16,133,0.33,-1,19.26
1,20,20,11,20.46,8.4,9.5,133,0.33,-3,22.73
1,20,20,12,20.5,8.18,9.55,133,0.33,-2,21.15
1,20,20,13,20.54,9.03,9.45,133,0.33,-3,20.45
1,20,20,14,20.58,7.38,9.26,133,0.33,-3,20.68
1,20,20,15,20.62,7.88,8.88,133,0.67,0,19.08
1,20,20,16,20.67,6.81,8.21,133,0.67,0,15.69
1,20,20,17,20.71,6.3,7.3,133,0.67,1,12.23
1,20,20,18,20.75,4.5,6.36,133,0.67,2,8.38
1,20,20,19,20.79,3.7,5.57,133,0.67,1,7.08
1,20,20,20,20.83,3.25,4.96,133,0.67,2,6.8
1,20,20,21,20.88,3.23,4.47,133,0.33,6,6.59
1,20,20,22,20.92,3.27,4.1,133,0.33,5,6.39
1,20,20,23,20.96,3.58,3.94,133,0.33,8,6.84
1,21,21,0,21,3.55,4,129,2.67,7,5.49
1,21,21,1,21.04,3.67,4.23,129,2.67,5,5.91
1,21,21,2,21.08,3.92,4.32,129,2.67,9,7.04
1,21,21,3,21.12,3.9,4.02,129,1,11,5.4
1,21,21,4,21.17,4.22,3.5,129,1,10,5.41
1,21,21,5,21.21,3.77,3.35,129,1,10,5.22
1,21,21,6,21.25,3.42,4.05,129,1.67,5,5.25
1,21,21,7,21.29,4.6,5.5,129,1.67,1,7.77
1,21,21,8,21.33,6.38,7.12,129,1.67,7,13.21
1,21,21,9,21.38,8.12,8.4,129,1.67,9,17.23
1,21,21,10,21.42,7.78,9.17,129,1.67,0,22.57
1,21,21,11,21.46,9.62,9.51,129,1.67,-5,27.57
1,21,21,12,21.5,8.22,9.56,129,2.33,0,23.61
1,21,21,13,21.54,8.62,9.46,129,2.33,2,21.83
1,21,21,14,21.58,8.3,9.27,129,2.33,11,21.2
1,21,21,15,21.62,8.3,8.9,129,2.67,17,21.15
1,21,21,16,21.67,7.65,8.24,129,2.67,12,18.01
1,21,21,17,21.71,6.4,7.34,129,2.67,2,13.81
1,21,21,18,21.75,5.2,6.4,129,2,1,10.51
1,21,21,19,21.79,5.1,5.61,129,2,3,9.29
1,21,21,20,21.83,3.88,4.99,129,2,3,8.56
1,21,21,21,21.88,3.6,4.51,129,1.67,-9,7.58
1,21,21,22,21.92,3.83,4.14,129,1.67,-8,7.05
1,21,21,23,21.96,4.22,3.97,129,1.67,-6,7.63
1,22,22,0,22,4.2,4.03,154,2,-6,7.67
1,22,22,1,22.04,4.03,4.25,154,2,-9,7.74
1,22,22,2,22.08,4.05,4.35,154,2,-10,8.28
1,22,22,3,22.12,4.08,4.05,154,2,-10,6.76
1,22,22,4,22.17,4.38,3.52,154,2,-12,6.03
1,22,22,5,22.21,4.25,3.37,154,2,-12,5.91
1,22,22,6,22.25,3.73,4.08,154,2.67,-13,6.05
1,22,22,7,22.29,4.75,5.52,154,2.67,-16,9.3
1,22,22,8,22.33,7.4,7.14,154,2.67,-17,15.12
1,22,22,9,22.38,7.72,8.42,154,3.33,-13,18.99
1,22,22,10,22.42,9.22,9.19,154,3.33,-9,26.79
1,22,22,11,22.46,10.28,9.52,154,3.33,-9,32.41
1,22,22,12,22.5,10.47,9.57,154,2.33,-12,31.29
1,22,22,13,22.54,9.12,9.47,154,2.33,-10,28.36
1,22,22,14,22.58,9.22,9.28,154,2.33,-11,29.21
1,22,22,15,22.62,9.93,8.92,154,1.67,-9,28.76
1,22,22,16,22.67,9.05,8.27,154,1.67,-4,22.21
1,22,22,17,22.71,6.7,7.37,154,1.67,-3,14.45
1,22,22,18,22.75,4.8,6.44,154,1.67,-1,9.87
1,22,22,19,22.79,4.3,5.64,154,1.67,-3,8.29
1,22,22,20,22.83,3.4,5.03,154,1.67,-4,7.84
1,22,22,21,22.88,2.75,4.54,154,2.67,-6,7.18
1,22,22,22,22.92,2.92,4.17,154,2.67,-6,6.11
1,22,22,23,22.96,3.08,4,154,2.67,-5,6.76
1,23,23,0,23,3.25,4.06,146,2.33,-5,6.66
1,23,23,1,23.04,3.58,4.28,146,2.33,-9,7.17
1,23,23,2,23.08,3.75,4.38,146,2.33,-8,7.72
1,23,23,3,23.12,3.65,4.07,146,1.67,-7,6.74
1,23,23,4,23.17,3.4,3.55,146,1.67,-12,6
1,23,23,5,23.21,3.1,3.4,146,1.67,-14,5.85
1,23,23,6,23.25,2.88,4.1,146,2,-10,6.07
1,23,23,7,23.29,4.55,5.55,146,2,-8,9.47
1,23,23,8,23.33,7.05,7.16,146,2,-6,14.58
1,23,23,9,23.38,7.5,8.43,146,1.33,-4,17.66
1,23,23,10,23.42,8.12,9.2,146,1.33,-3,22.76
1,23,23,11,23.46,9.07,9.53,146,1.33,-1,25.55
1,23,23,12,23.5,9.22,9.58,146,0.67,-3,24.95
1,23,23,13,23.54,8.03,9.48,146,0.67,-9,21.93
1,23,23,14,23.58,7.53,9.29,146,0.67,-9,21
1,23,23,15,23.62,7.6,8.93,146,1.33,-4,20.71
1,23,23,16,23.67,8.28,8.3,146,1.33,-4,19.95
1,23,23,17,23.71,7.4,7.41,146,1.33,-2,15.45
1,23,23,18,23.75,4.5,6.48,146,2,0,9.64
1,23,23,19,23.79,3.75,5.68,146,2,-3,7.67
1,23,23,20,23.83,3.73,5.06,146,2,-7,8.12
1,23,23,21,23.88,3.05,4.58,146,1.67,-10,7.44
1,23,23,22,23.92,2.88,4.2,146,1.67,-13,6.79
1,23,23,23,23.96,2.98,4.03,146,1.67,-16,6.82
1,24,24,0,24,3.23,4.09,116,3,-15,4.58
1,24,24,1,24.04,3.3,4.31,116,3,-12,5.16
1,24,24,2,24.08,3.35,4.4,116,3,-12,5.56
1,24,24,3,24.12,3.52,4.1,116,1.67,-9,4.98
1,24,24,4,24.17,3.42,3.57,116,1.67,-11,4.17
1,24,24,5,24.21,3.4,3.42,116,1.67,-8,4.3
1,24,24,6,24.25,3.12,4.13,116,0,-5,4.86
1,24,24,7,24.29,4.55,5.58,116,0,-2,8.55
1,24,24,8,24.33,7.28,7.18,116,0,-2,14.55
1,24,24,9,24.38,7.97,8.45,116,0.33,-3,17.66
1,24,24,10,24.42,7.42,9.21,116,0.33,-3,21.14
1,24,24,11,24.46,9.3,9.54,116,0.33,-1,23.34
1,24,24,12,24.5,9.32,9.59,116,0.67,0,22.49
1,24,24,13,24.54,8.4,9.49,116,0.67,3,20.34
1,24,24,14,24.58,8.18,9.3,116,0.67,3,20.64
1,24,24,15,24.62,8.12,8.95,116,0.33,3,19.51
1,24,24,16,24.67,7.6,8.32,116,0.33,3,16.76
1,24,24,17,24.71,6.4,7.45,116,0.33,5,12.53
1,24,24,18,24.75,4.9,6.52,116,0,5,8.26
1,24,24,19,24.79,4,5.72,116,0,5,6.35
1,24,24,20,24.83,3.12,5.1,116,0,6,6.2
1,24,24,21,24.88,3.12,4.61,116,0.33,6,6.2
1,24,24,22,24.92,3.08,4.23,116,0.33,1,5.73
1,24,24,23,24.96,3.25,4.06,116,0.33,-1,6.2
1,25,25,0,25,3.23,4.11,100,2.33,-1,5.55
1,25,25,1,25.04,3.48,4.34,100,2.33,-5,6.17
1,25,25,2,25.08,3.6,4.43,100,2.33,-11,7.11
1,25,25,3,25.12,3.73,4.12,100,1.67,-15,5.89
1,25,25,4,25.17,3.73,3.59,100,1.67,-15,5.58
1,25,25,5,25.21,3.42,3.44,100,1.67,-13,5.83
1,25,25,6,25.25,3.25,4.16,100,1,-12,5.97
1,25,25,7,25.29,4.6,5.6,100,1,-12,8.92
1,25,25,8,25.33,6.95,7.2,100,1,-5,13.41
1,25,25,9,25.38,7.05,8.46,100,0.33,-2,15.85
1,25,25,10,25.42,7.58,9.22,100,0.33,-1,20.35
1,25,25,11,25.46,8.1,9.56,100,0.33,0,23.35
1,25,25,12,25.5,9.5,9.6,100,1,2,23.73
1,25,25,13,25.54,9.07,9.5,100,1,1,22.23
1,25,25,14,25.58,8,9.31,100,1,-5,21.05
1,25,25,15,25.62,7.8,8.97,100,1.67,-9,20.34
1,25,25,16,25.67,7.76,8.35,100,1.67,-11,18.38
1,25,25,17,25.71,7.1,7.49,100,1.67,-7,13.66
1,25,25,18,25.75,4.65,6.56,100,1.67,-2,9.85
1,25,25,19,25.79,4.8,5.76,100,1.67,-1,8.4
1,25,25,20,25.83,3.27,5.14,100,1.67,-2,8.02
1,25,25,21,25.88,3.45,4.65,100,3,-11,7.02
1,25,25,22,25.92,3.17,4.26,100,3,-17,6.83
1,25,25,23,25.96,3.35,4.09,100,3,-21,6.73
1,26,26,0,26,3.23,4.14,97,2.67,-21,5.45
1,26,26,1,26.04,3.4,4.37,97,2.67,-19,6.04
1,26,26,2,26.08,3.52,4.46,97,2.67,-19,6.06
1,26,26,3,26.12,3.83,4.14,97,2.67,-21,5.9
1,26,26,4,26.17,3.67,3.61,97,2.67,-24,5.36
1,26,26,5,26.21,3.27,3.47,97,2.67,-26,4.8
1,26,26,6,26.25,3,4.18,97,1.67,-27,4.98
1,26,26,7,26.29,4.25,5.63,97,1.67,-26,8.77
1,26,26,8,26.33,7.8,7.23,97,1.67,-24,15.25
1,26,26,9,26.38,8.05,8.48,97,1,-17,18.14
1,26,26,10,26.42,8.57,9.23,97,1,-12,21.93
1,26,26,11,26.46,9.4,9.57,97,1,-8,24.34
1,26,26,12,26.5,9.47,9.61,97,0,-8,22.45
1,26,26,13,26.54,8.4,9.51,97,0,-9,20.22
1,26,26,14,26.58,8.43,9.32,97,0,-8,19.62
1,26,26,15,26.62,7.58,8.98,97,1.67,-8,18.49
1,26,26,16,26.67,7.67,8.38,97,1.67,-8,17.34
1,26,26,17,26.71,6.62,7.52,97,1.67,-8,13.99
1,26,26,18,26.75,5.1,6.6,97,1.33,-6,9.98
1,26,26,19,26.79,3.85,5.8,97,1.33,-9,7.87
1,26,26,20,26.83,3.83,5.17,97,1.33,-7,7.59
1,26,26,21,26.88,3.15,4.68,97,1.33,-5,6.55
1,26,26,22,26.92,3.58,4.3,97,1.33,-3,6.51
1,26,26,23,26.96,3.8,4.12,97,1.33,-1,6.85
1,27,27,0,27,3.92,4.17,76,0.67,0,6.07
1,27,27,1,27.04,4.05,4.4,76,0.67,0,6.58
1,27,27,2,27.08,4.12,4.49,76,0.67,-3,6.03
1,27,27,3,27.12,4.4,4.17,76,0.67,-8,5.41
1,27,27,4,27.17,4.47,3.63,76,0.67,-13,5.66
1,27,27,5,27.21,4.1,3.49,76,0.67,-13,5.37
1,27,27,6,27.25,3.23,4.21,76,0.33,-10,4.85
1,27,27,7,27.29,4.4,5.65,76,0.33,-8,8.46
1,27,27,8,27.33,7.5,7.25,76,0.33,-6,13.78
1,27,27,9,27.38,7.33,8.49,76,0.33,-2,16.14
1,27,27,10,27.42,8.07,9.24,76,0.33,1,20.21
1,27,27,11,27.46,8.7,9.58,76,0.33,0,20.97
1,27,27,12,27.5,8.25,9.62,76,0.67,-2,20.77
1,27,27,13,27.54,7.55,9.52,76,0.67,-4,20.64
1,27,27,14,27.58,8.07,9.33,76,0.67,-3,20.03
1,27,27,15,27.62,7.67,9,76,1,-1,19.09
1,27,27,16,27.67,7.5,8.41,76,1,0,17.47
1,27,27,17,27.71,6.25,7.56,76,1,1,13.55
1,27,27,18,27.75,5.15,6.64,76,0.67,2,10.46
1,27,27,19,27.79,4.1,5.83,76,0.67,0,9.05
1,27,27,20,27.83,4.4,5.21,76,0.67,-2,8.64
1,27,27,21,27.88,3.5,4.72,76,1.67,-3,6.96
1,27,27,22,27.92,2.95,4.33,76,1.67,-4,6.27
1,27,27,23,27.96,3.15,4.15,76,1.67,-4,5.96
1,28,28,0,28,3.3,4.2,77,0,-2,5.27
1,28,28,1,28.04,3.35,4.43,77,0,-1,6.05
1,28,28,2,28.08,3.6,4.52,77,0,-2,5.9
1,28,28,3,28.12,3.67,4.19,77,0,-6,5.41
1,28,28,4,28.17,3.52,3.66,77,0,-10,5.14
1,28,28,5,28.21,3.48,3.51,77,0,-10,5.39
1,28,28,6,28.25,3.27,4.24,77,0.67,-6,5.78
1,28,28,7,28.29,nan,5.68,77,0.67,-2,nan
1,28,28,8,28.33,7.45,7.27,77,0.67,1,16.06
1,28,28,9,28.38,7.78,8.51,77,0.67,-1,18.94
1,28,28,10,28.42,7.38,9.26,77,0.67,-5,21.92
1,28,28,11,28.46,8.4,9.59,77,0.67,-5,23.96
1,28,28,12,28.5,9.36,9.64,77,0.67,-5,24.53
1,28,28,13,28.54,7.6,9.53,77,0.67,-5,22.27
1,28,28,14,28.58,8.57,9.34,77,0.67,-2,22.26
1,28,28,15,28.62,7.5,9.02,77,1.67,-1,20.49
1,28,28,16,28.67,7.65,8.43,77,1.67,2,18.42
1,28,28,17,28.71,6.65,7.6,77,1.67,3,15.31
1,28,28,18,28.75,5.25,6.68,77,2,2,12.1
1,28,28,19,28.79,4.6,5.87,77,2,-2,10.18
1,28,28,20,28.83,4.5,5.24,77,2,-4,10.03
1,28,28,21,28.88,3.73,4.75,77,2.33,-11,8.52
1,28,28,22,28.92,3.55,4.36,77,2.33,-12,8.01
1,28,28,23,28.96,3.83,4.18,77,2.33,-12,7.56
1,29,29,0,29,3.92,4.23,94,2,-10,6.57
1,29,29,1,29.04,3.95,4.46,94,2,-2,7.56
1,29,29,2,29.08,4.05,4.54,94,2,-4,6.91
1,29,29,3,29.12,4.15,4.22,94,2,-6,6.43
1,29,29,4,29.17,4.12,3.68,94,2,-12,5.59
1,29,29,5,29.21,3.62,3.54,94,2,-13,4.94
1,29,29,6,29.25,3.15,4.26,94,2,-15,5.48
1,29,29,7,29.29,4.6,5.71,94,2,-15,9.81
1,29,29,8,29.33,7.55,7.29,94,2,-12,18.42
1,29,29,9,29.38,9.1,8.52,94,1.67,-6,24.26
1,29,29,10,29.42,9.88,9.27,94,1.67,-2,26.61
1,29,29,11,29.46,9.18,9.6,94,1.67,0,24.71
1,29,29,12,29.5,8.11,9.65,94,1,2,23.15
1,29,29,13,29.54,9.03,9.54,94,1,-1,23.31
1,29,29,14,29.58,8.78,9.35,94,1,-5,22.29
1,29,29,15,29.62,8.28,9.03,94,2,-8,20.63
1,29,29,16,29.67,8.3,8.46,94,2,-10,19.38
1,29,29,17,29.71,6.6,7.63,94,2,-8,15.55
1,29,29,18,29.75,6.6,6.72,94,1.33,-7,14.12
1,29,29,19,29.79,nan,5.91,94,1.33,-6,nan
1,29,29,20,29.83,4.65,5.28,94,1.33,-5,9.23
1,29,29,21,29.88,3.35,4.79,94,1.33,-6,6.89
1,29,29,22,29.92,3.08,4.39,94,1.33,-4,6.34
1,29,29,23,29.96,3.17,4.2,94,1.33,-5,6.05
1,30,30,0,30,3.33,4.26,99,2,-5,5.27
1,30,30,1,30.04,3.48,4.49,99,2,-4,6.54
1,30,30,2,30.08,3.67,4.57,99,2,-5,6.33
1,30,30,3,30.12,3.67,4.24,99,2.33,-11,5.95
1,30,30,4,30.17,3.2,3.7,99,2.33,-15,5.22
1,30,30,5,30.21,3.1,3.56,99,2.33,-11,5.21
1,30,30,6,30.25,2.95,4.29,99,0.67,-11,6.31
1,30,30,7,30.29,4.75,5.73,99,0.67,-13,9.77
1,30,30,8,30.33,7.17,7.31,99,0.67,-13,16
1,30,30,9,30.38,8.36,8.54,99,0.33,-11,20.45
1,30,30,10,30.42,8.47,9.28,99,0.33,-7,23.04
1,30,30,11,30.46,8.82,9.61,99,0.33,-5,24.39
1,30,30,12,30.5,9.1,9.66,99,0,-4,25.96
1,30,30,13,30.54,8.55,9.55,99,0,-4,24.09
1,30,30,14,30.58,8.85,9.36,99,0,-6,23.91
1,30,30,15,30.62,8.1,9.05,99,0,-8,20.98
1,30,30,16,30.67,7.92,8.49,99,0,-7,18.35
1,30,30,17,30.71,7.3,7.67,99,0,-5,14.88
1,30,30,18,30.75,4.7,6.76,99,0.33,-1,11.38
1,30,30,19,30.79,4.25,5.95,99,0.33,-5,9.77
1,30,30,20,30.83,3.25,5.32,99,0.33,-2,8.19
1,30,30,21,30.88,2.9,4.82,99,0,-1,7.13
1,30,30,22,30.92,3.1,4.43,99,0,-7,7.09
1,30,30,23,30.96,3.35,4.23,99,0,-8,6.96
1,31,31,0,31,3.52,4.28,93,0,-7,6.73
1,31,31,1,31.04,3.67,4.52,93,0,-8,7.58
1,31,31,2,31.08,3.6,4.6,93,0,-9,7.2
1,31,31,3,31.12,3.8,4.27,93,0,-8,7.04
1,31,31,4,31.17,3.88,3.72,93,0,-7,7.13
1,31,31,5,31.21,3.88,3.59,93,0,-7,6.83
1,31,31,6,31.25,3.58,4.32,93,0,-6,7.21
1,31,31,7,31.29,4.6,5.76,93,0,-4,9.6
1,31,31,8,31.33,8.15,7.33,93,0,-1,15.72
1,31,31,9,31.38,8.22,8.55,93,0.67,2,19.5
1,31,31,10,31.42,8.18,9.29,93,0.67,5,23.51
1,31,31,11,31.46,9.05,9.62,93,0.67,5,25.75
1,31,31,12,31.5,9.22,9.67,93,0.33,4,26.72
1,31,31,13,31.54,8.43,9.56,93,0.33,2,26.11
1,31,31,14,31.58,9.53,9.37,93,0.33,0,27.43
1,31,31,15,31.62,9.5,9.07,93,0,0,25.85
1,31,31,16,31.67,8.8,8.52,93,0,1,20.66
1,31,31,17,31.71,6.75,7.71,93,0,3,14.97
1,31,31,18,31.75,5.15,6.8,93,0,5,12.1
1,31,31,19,31.79,4.9,5.99,93,0,6,11.25
1,31,31,20,31.83,4.1,5.35,93,0,4,9.59
1,31,31,21,31.88,3.25,4.86,93,0.33,1,8.12
1,31,31,22,31.92,3.15,4.46,93,0.33,-2,8.04
1,31,31,23,31.96,3.3,4.26,93,0.33,-3,7.41
2,1,32,0,32,3.48,4.31,94,0,0,7.05
2,1,32,1,32.04,3.73,4.55,94,0,3,8.21
2,1,32,2,32.08,3.9,4.63,94,0,4,7.34
2,1,32,3,32.12,4.1,4.29,94,0,3,6.85
2,1,32,4,32.17,4.03,3.74,94,0,3,6.85
2,1,32,5,32.21,4.08,3.61,94,0,4,6.81
2,1,32,6,32.25,3.48,4.34,94,0.33,4,7.17
2,1,32,7,32.29,5.1,5.79,94,0.33,4,10.45
2,1,32,8,32.33,7.6,7.35,94,0.33,4,17.18
2,1,32,9,32.38,8.4,8.57,94,0.33,2,22.41
2,1,32,10,32.42,8.82,9.3,94,0.33,1,26.38
2,1,32,11,32.46,9.3,9.63,94,0.33,5,28.51
2,1,32,12,32.5,9.57,9.68,94,0.67,8,29.04
2,1,32,13,32.54,9.75,9.57,94,0.67,8,27.59
2,1,32,14,32.58,9.05,9.38,94,0.67,11,25.23
2,1,32,15,32.62,8.45,9.08,94,1,12,22.83
2,1,32,16,32.67,7.71,8.54,94,1,11,18.15
2,1,32,17,32.71,5.8,7.74,94,1,11,13.94
2,1,32,18,32.75,5.1,6.84,94,1.33,9,12.21
2,1,32,19,32.79,5,6.02,94,1.33,4,12.26
2,1,32,20,32.83,4.95,5.39,94,1.33,3,10.95
2,1,32,21,32.88,3.77,4.89,94,2.67,-3,8.67
2,1,32,22,32.92,3.3,4.49,94,2.67,-6,8.29
2,1,32,23,32.96,3.4,4.29,94,2.67,-3,7.36
2,2,33,0,33,3.55,4.34,118,0.67,-3,5.6
2,2,33,1,33.04,3.77,4.58,118,0.67,-2,6.4
2,2,33,2,33.08,3.62,4.66,118,0.67,-1,5.74
2,2,33,3,33.12,3.9,4.32,118,2,-1,4.94
2,2,33,4,33.17,3.65,3.77,118,2,-4,4.82
2,2,33,5,33.21,3.67,3.63,118,2,-5,5.37
2,2,33,6,33.25,3.23,4.37,118,1,-5,6.38
2,2,33,7,33.29,5.1,5.81,118,1,-5,10.56
2,2,33,8,33.33,8.4,7.37,118,1,-5,18.91
2,2,33,9,33.38,8.76,8.58,118,0,-5,25.18
2,2,33,10,33.42,9.26,9.31,118,0,-2,30.36
2,2,33,11,33.46,11.38,9.64,118,0,1,32.97
2,2,33,12,33.5,11.05,9.69,118,0.67,4,31.55
2,2,33,13,33.54,8.78,9.58,118,0.67,4,27.43
2,2,33,14,33.58,8.81,9.39,118,0.67,2,26.75
2,2,33,15,33.62,9.03,9.1,118,0.33,1,26.1
2,2,33,16,33.67,8.5,8.57,118,0.33,4,20.63
2,2,33,17,33.71,6.7,7.78,118,0.33,8,16.11
2,2,33,18,33.75,6.45,6.88,118,0.67,9,14.28
2,2,33,19,33.79,5.7,6.06,118,0.67,7,13.24
2,2,33,20,33.83,5,5.43,118,0.67,2,10.54
2,2,33,21,33.88,3.5,4.92,118,0.67,-2,7.82
2,2,33,22,33.92,3.7,4.52,118,0.67,-4,8.4
2,2,33,23,33.96,3.98,4.32,118,0.67,-5,7.52
2,3,34,0,34,4.25,4.37,127,2,3,7.16
2,3,34,1,34.04,4.28,4.6,127,2,8,8.57
2,3,34,2,34.08,4.58,4.68,127,2,9,7.45
2,3,34,3,34.12,4.38,4.34,127,2.33,9,7.06
2,3,34,4,34.17,4.65,3.79,127,2.33,5,7.2
2,3,34,5,34.21,3.98,3.66,127,2.33,0,6.87
2,3,34,6,34.25,3.25,4.4,127,1.67,2,7.07
2,3,34,7,34.29,5.25,5.84,127,1.67,6,11.14
2,3,34,8,34.33,7.6,7.4,127,1.67,4,18.18
2,3,34,9,34.38,8.88,8.6,127,1.33,5,25.11
2,3,34,10,34.42,9.62,9.32,127,1.33,3,30.88
2,3,34,11,34.46,10.2,9.65,127,1.33,5,32.11
2,3,34,12,34.5,10.97,9.7,127,1.33,6,33.05
2,3,34,13,34.54,9.38,9.59,127,1.33,4,31.38
2,3,34,14,34.58,9.88,9.41,127,1.33,0,30.65
2,3,34,15,34.62,9.53,9.12,127,1.33,-1,27.77
2,3,34,16,34.67,8.12,8.6,127,1.33,-4,21.35
2,3,34,17,34.71,6.75,7.82,127,1.33,-1,18.22
2,3,34,18,34.75,6.7,6.92,127,0.67,4,16.56
2,3,34,19,34.79,6.1,6.1,127,0.67,5,15.36
2,3,34,20,34.83,5.45,5.46,127,0.67,3,12.4
2,3,34,21,34.88,3.5,4.96,127,1.33,0,8.47
2,3,34,22,34.92,3.5,4.55,127,1.33,-8,8.58
2,3,34,23,34.96,3.83,4.35,127,1.33,-12,7.91
2,4,35,0,35,4.08,4.4,144,1.67,-9,7.39
2,4,35,1,35.04,4.15,4.63,144,1.67,-11,8.66
2,4,35,2,35.08,4.47,4.71,144,1.67,-5,7.31
2,4,35,3,35.12,4.53,4.36,144,1.33,0,6.73
2,4,35,4,35.17,4.35,3.81,144,1.33,2,7.08
2,4,35,5,35.21,4.42,3.68,144,1.33,4,7.1
2,4,35,6,35.25,3.45,4.42,144,0.67,2,7.36
2,4,35,7,35.29,5.1,5.86,144,0.67,3,11.81
2,4,35,8,35.33,7.85,7.42,144,0.67,3,19.23
2,4,35,9,35.38,8.53,8.61,144,0.67,3,26.95
2,4,35,10,35.42,9.8,9.34,144,0.67,2,33.91
2,4,35,11,35.46,10.65,9.66,144,0.67,0,35.75
2,4,35,12,35.5,11.25,9.71,144,0.67,-2,37.85
2,4,35,13,35.54,10.72,9.6,144,0.67,-1,37.36
2,4,35,14,35.58,9.8,9.42,144,0.67,-1,32.49
2,4,35,15,35.62,9.38,9.13,144,0.67,0,28.64
2,4,35,16,35.67,9.28,8.63,144,0.67,-2,23.4
2,4,35,17,35.71,7.11,7.86,144,0.67,0,18.62
2,4,35,18,35.75,6.7,6.96,144,0.67,5,16.3
2,4,35,19,35.79,5.7,6.14,144,0.67,9,14.04
2,4,35,20,35.83,4.3,5.5,144,0.67,10,11.44
2,4,35,21,35.88,4.53,4.99,144,1,9,9.88
2,4,35,22,35.92,4.1,4.59,144,1,8,10.31
2,4,35,23,35.96,4.47,4.38,144,1,6,9.2
2,5,36,0,36,4.58,4.42,167,0.67,6,8.62
2,5,36,1,36.04,4.62,4.66,167,0.67,4,9.6
2,5,36,2,36.08,4.65,4.74,167,0.67,5,7.89
2,5,36,3,36.12,4.58,4.39,167,0.67,4,7.32
2,5,36,4,36.17,4.6,3.83,167,0.67,8,7.43
2,5,36,5,36.21,4.78,3.7,167,0.67,10,7.85
2,5,36,6,36.25,4.5,4.45,167,0.33,8,8.72
2,5,36,7,36.29,5.5,5.89,167,0.33,7,12.24
2,5,36,8,36.33,7.5,7.44,167,0.33,8,17.77
2,5,36,9,36.38,9.4,8.63,167,0,8,24.53
2,5,36,10,36.42,9.38,9.35,167,0,5,28.69
2,5,36,11,36.46,10.07,9.68,167,0,4,30.31
2,5,36,12,36.5,10.12,9.72,167,2,5,29.21
2,5,36,13,36.54,9.03,9.61,167,2,3,28.79
2,5,36,14,36.58,8.95,9.43,167,2,1,27.88
2,5,36,15,36.62,8.62,9.15,167,0.67,3,26.6
2,5,36,16,36.67,8.62,8.65,167,0.67,7,23.91
2,5,36,17,36.71,7.4,7.89,167,0.67,10,20.56
2,5,36,18,36.75,6.95,7,167,1,12,16.87
2,5,36,19,36.79,6.4,6.18,167,1,13,15.22
2,5,36,20,36.83,4.6,5.53,167,1,14,11.62
2,5,36,21,36.88,4.3,5.03,167,1.33,12,9.41
2,5,36,22,36.92,4.17,4.62,167,1.33,7,9.82
2,5,36,23,36.96,3.95,4.41,167,1.33,-1,8.4
2,6,37,0,37,4.12,4.45,171,2,-2,7.72
2,6,37,1,37.04,4.33,4.69,171,2,-2,8.81
2,6,37,2,37.08,4.5,4.77,171,2,-3,7.98
2,6,37,3,37.12,4.28,4.41,171,3,-1,7.47
2,6,37,4,37.17,4.33,3.85,171,3,-4,7.13
2,6,37,5,37.21,4.17,3.73,171,3,-10,7.01
2,6,37,6,37.25,3.5,4.48,171,1.67,-15,7.95
2,6,37,7,37.29,5.35,5.92,171,1.67,-15,12.48
2,6,37,8,37.33,8.78,7.46,171,1.67,-16,20.52
2,6,37,9,37.38,9.93,8.64,171,2,-21,28.68
2,6,37,10,37.42,10.57,9.36,171,2,-28,33.86
2,6,37,11,37.46,11.1,9.69,171,2,-29,36.09
2,6,37,12,37.5,10.2,9.73,171,2.33,-28,35.91
2,6,37,13,37.54,10.07,9.62,171,2.33,-31,36.21
